party,venue,account_name,account_type,asset,amount,amount_usd,conv_rate,amount_old,amount_usd_old,conv_rate_old,diff
BINANCE,BINANCE,odumgroup@hiddenroad.com,AccountType.MARGIN,ETH,0.0,0.0,0.0,-0.532,-1363.4915647829323,2562.95406914085,0.532
BINANCE,BINANCE,odumgroup@hiddenroad.com,AccountType.MARGIN,USDC,33616.1456372,33612.074267598604,0.999878886483735,11436.17282131,11433.074224468364,0.999729052989138,22179.972815890003
BINANCE,BINANCE,odumgroup@hiddenroad.com,AccountType.MARGIN,USDT,4649.0004896,4650.55414154619,1.00033419053185,79432.31998214,79442.50319627687,1.00012819988311,-74783.31949254
BINANCE,BINANCE,odumgroup@hiddenroad.com,AccountType.UMFUTURE,BUSD,0.0,0.0,0.0,15865.42000576,15863.8711002664,0.999902372235148,-15865.42000576
BINANCE,BINANCE,odumgroup@hiddenroad.com,AccountType.UMFUTURE,USDT,595.66686809,595.8659343174523,1.00033419053185,32764.27487989,32768.47525609979,1.00012819988311,-32168.6080118
BINANCE,BINANCE,selini10@hiddenroad.com,AccountType.MAIN,ETH,0.0,0.0,0.0,14.79364032,37915.42065555015,2562.95406914085,-14.79364032
BINANCE,BINANCE,selini10@hiddenroad.com,AccountType.MAIN,USDT,50000.0,50016.709526592495,1.00033419053185,76991.69769488,77001.56802152492,1.00012819988311,-26991.69769488
BINANCE,BINANCE,selini10@hiddenroad.com,AccountType.MAIN,XRP,0.0,0.0,0.0,0.5356,0.3849567416593543,0.718739248803873,-0.5356
BINANCE,BINANCE,selini10@hiddenroad.com,AccountType.UMFUTURE,USDT,49754.67790559,49771.30544786129,1.00033419053185,64683.29177296,64691.58416340446,1.00012819988311,-14928.613867370004
BINANCE,BINANCE,selini1@hiddenroad.com,AccountType.CMFUTURE,BTC,0.06753864,2816.064535728845,41695.6061852718,0.24669716,9516.914297694646,38577.3160002922,-0.17915852
BINANCE,BINANCE,selini1@hiddenroad.com,AccountType.MAIN,BTC,0.0,0.0,0.0,4.19e-06,0.1616389540412243,38577.3160002922,-4.19e-06
BINANCE,BINANCE,selini1@hiddenroad.com,AccountType.MAIN,ETH,0.0,0.0,0.0,4.244e-05,0.1087717706943376,2562.95406914085,-4.244e-05
BINANCE,BINANCE,selini1@hiddenroad.com,AccountType.MAIN,FTM,0.0,0.0,0.0,23606.0212,31423.566019913025,1.33116740655613,-23606.0212
BINANCE,BINANCE,selini1@hiddenroad.com,AccountType.MAIN,USDT,90045.55324312,90075.64561444904,1.00033419053185,48666.12750123,48672.36649308707,1.00012819988311,41379.425741889994
BINANCE,BINANCE,selini1@hiddenroad.com,AccountType.UMFUTURE,USDT,50052.41671026,50069.14375402077,1.00033419053185,54460.99173647,54467.97362924467,1.00012819988311,-4408.575026210005
BINANCE,BINANCE,selini2@hiddenroad.com,AccountType.MAIN,AVAX,0.0,0.0,0.0,428.239524,31559.770611399243,73.6965386020727,-428.239524
BINANCE,BINANCE,selini2@hiddenroad.com,AccountType.MAIN,BTC,0.0,0.0,0.0,0.60213771,23228.856714362308,38577.3160002922,-0.60213771
BINANCE,BINANCE,selini2@hiddenroad.com,AccountType.MAIN,ETH,0.0,0.0,0.0,7.48e-06,0.0191708964371735,2562.95406914085,-7.48e-06
BINANCE,BINANCE,selini2@hiddenroad.com,AccountType.MAIN,USDT,80000.0,80026.73524254799,1.00033419053185,66646.56636182,66655.11044383727,1.00012819988311,13353.433638179995
BINANCE,BINANCE,selini2@hiddenroad.com,AccountType.UMFUTURE,USDT,50119.43587422,50136.18531515082,1.00033419053185,62807.42695995,62815.4788647447,1.00012819988311,-12687.991085729998
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,AUD,0.0,0.0,0.0,12529.21242859,0.0,0.0,-12529.21242859
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,AVAX,0.0,0.0,0.0,102.50324,7554.133983497523,73.6965386020727,-102.50324
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,BNB,0.0,0.0,0.0,5e-08,1.9112471293234e-05,382.24942586468,-5e-08
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,BTC,0.0,0.0,0.0,0.20112704,7758.94137828341,38577.3160002922,-0.20112704
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,BUSD,0.0,0.0,0.0,14420.24106719,14418.833251285983,0.999902372235148,-14420.24106719
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,ETH,0.0,0.0,0.0,15.2314128,39037.41141452403,2562.95406914085,-15.2314128
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,EUR,0.0,0.0,0.0,16923.25994336,18448.464927000397,1.09012477434874,-16923.25994336
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,GBP,0.0,0.0,0.0,18098.57712711,23717.347468126307,1.31045370592144,-18098.57712711
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,LINK,0.0,0.0,0.0,814.349112,10597.824683230783,13.0138592000218,-814.349112
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,LUNA,0.0,0.0,0.0,817.727588,69714.83673341492,85.2543533524699,-817.727588
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,SOL,0.0,0.0,0.0,809.545676,66456.68129058514,82.0913300642287,-809.545676
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,TUSD,0.0,0.0,0.0,2221.49237449,2221.621061188618,1.00005792803977,-2221.49237449
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,USDC,0.0,0.0,0.0,4808.63834966,4807.335463472843,0.999729052989138,-4808.63834966
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,USDT,60000.0,60020.05143191099,1.00033419053185,85430.51464227,85441.46682426117,1.00012819988311,-25430.514642270005
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.MAIN,XRP,0.0,0.0,0.0,7611.9344,5470.99601260036,0.718739248803873,-7611.9344
BINANCE,BINANCE,selini3@hiddenroad.com,AccountType.UMFUTURE,USDT,51600.38733033,51617.63169121558,1.00033419053185,61942.70217696,61950.64322413861,1.00012819988311,-10342.314846630004
BINANCE,BINANCE,selini4@hiddenroad.com,AccountType.MAIN,ETH,0.0,0.0,0.0,8e-05,0.205036325531268,2562.95406914085,-8e-05
BINANCE,BINANCE,selini4@hiddenroad.com,AccountType.MAIN,FTM,0.0,0.0,0.0,17335.616,23076.606991772955,1.33116740655613,-17335.616
BINANCE,BINANCE,selini4@hiddenroad.com,AccountType.MAIN,SOL,0.0,0.0,0.0,14.122224,1159.312151624972,82.0913300642287,-14.122224
BINANCE,BINANCE,selini4@hiddenroad.com,AccountType.MAIN,USDT,100000.0,100033.419053185,1.00033419053185,72339.58841191,72348.86233868862,1.00012819988311,27660.411588090006
BINANCE,BINANCE,selini4@hiddenroad.com,AccountType.UMFUTURE,USDT,49574.69712461,49591.26451900837,1.00033419053185,50763.47983692,50769.98770910135,1.00012819988311,-1188.7827123099996
BINANCE,BINANCE,selini5@hiddenroad.com,AccountType.MAIN,ETH,0.0,0.0,0.0,13.55760396,34747.516237082105,2562.95406914085,-13.55760396
BINANCE,BINANCE,selini5@hiddenroad.com,AccountType.MAIN,FTM,0.0,0.0,0.0,0.4376,0.5825188571089626,1.33116740655613,-0.4376
BINANCE,BINANCE,selini5@hiddenroad.com,AccountType.MAIN,USDT,60000.0,60020.05143191099,1.00033419053185,47982.74149724,47988.89287909124,1.00012819988311,12017.25850276
BINANCE,BINANCE,selini5@hiddenroad.com,AccountType.UMFUTURE,USDT,51009.94783276,51026.99487435587,1.00033419053185,68266.7112892,68275.46307360758,1.00012819988311,-17256.76345644
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,AUD,0.0,0.0,0.0,0.8635566,0.0,0.0,-0.8635566
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,BNB,0.0,0.0,0.0,5.55e-06,0.0021214843135489,382.24942586468,-5.55e-06
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,BUSD,0.0,0.0,0.0,0.23031873,0.2302962444971865,0.999902372235148,-0.23031873
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,ETH,0.0,0.0,0.0,3.65841376,9376.346432792878,2562.95406914085,-3.65841376
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,EUR,0.0,0.0,0.0,0.06357298,0.0693024804771769,1.09012477434874,-0.06357298
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,GBP,0.0,0.0,0.0,0.09676005,0.1267995661076438,1.31045370592144,-0.09676005
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,TRY,0.0,0.0,0.0,20073.164,0.0,0.0,-20073.164
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,USDC,0.0,0.0,0.0,0.97292107,0.9726574599442788,0.999729052989138,-0.97292107
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.MAIN,USDT,60000.0,60020.05143191099,1.00033419053185,55186.58768162,55193.662595710026,1.00012819988311,4813.412318379997
BINANCE,BINANCE,selini6@hiddenroad.com,AccountType.UMFUTURE,USDT,50375.74974096,50392.584839558265,1.00033419053185,69867.67913314,69876.63616143803,1.00012819988311,-19491.929392180005
BINANCE,BINANCE,selini7@hiddenroad.com,AccountType.MAIN,AVAX,0.0,0.0,0.0,0.00464,0.3419519391136174,73.6965386020727,-0.00464
BINANCE,BINANCE,selini7@hiddenroad.com,AccountType.MAIN,BTC,0.0,0.0,0.0,0.38466467,14839.33052873812,38577.3160002922,-0.38466467
BINANCE,BINANCE,selini7@hiddenroad.com,AccountType.MAIN,LUNA,0.0,0.0,0.0,0.00626,0.5336922519864616,85.2543533524699,-0.00626
BINANCE,BINANCE,selini7@hiddenroad.com,AccountType.MAIN,USDT,80000.0,80026.73524254799,1.00033419053185,60568.56234482,60576.32722743275,1.00012819988311,19431.43765518
BINANCE,BINANCE,selini7@hiddenroad.com,AccountType.UMFUTURE,USDT,52093.80757366,52111.216830919126,1.00033419053185,57511.52212563,57518.89509604398,1.00012819988311,-5417.714551969999
BINANCE,BINANCE,selini8@hiddenroad.com,AccountType.MAIN,ETH,0.0,0.0,0.0,14.01875816,35929.4332704735,2562.95406914085,-14.01875816
BINANCE,BINANCE,selini8@hiddenroad.com,AccountType.MAIN,FTM,0.0,0.0,0.0,0.5496,0.731609606643249,1.33116740655613,-0.5496
BINANCE,BINANCE,selini8@hiddenroad.com,AccountType.MAIN,LUNA,0.0,0.0,0.0,0.008996,0.7669481627588193,85.2543533524699,-0.008996
BINANCE,BINANCE,selini8@hiddenroad.com,AccountType.MAIN,USDT,60000.0,60020.05143191099,1.00033419053185,111461.25009388,111475.53941311332,1.00012819988311,-51461.25009387999
BINANCE,BINANCE,selini8@hiddenroad.com,AccountType.MAIN,UST,0.0,0.0,0.0,0.843248,0.8468068644901056,1.004220424466,-0.843248
BINANCE,BINANCE,selini8@hiddenroad.com,AccountType.UMFUTURE,USDT,49789.52337045,49806.16255774572,1.00033419053185,50882.7105943,50889.23375185051,1.00012819988311,-1093.18722385
BINANCE,BINANCE,selini9@hiddenroad.com,AccountType.MAIN,ETH,0.0,0.0,0.0,5.308e-05,0.1360416019899963,2562.95406914085,-5.308e-05
BINANCE,BINANCE,selini9@hiddenroad.com,AccountType.MAIN,USDT,110000.0,110036.7609585035,1.00033419053185,54467.68719702,54474.66994815193,1.00012819988311,55532.31280298
BINANCE,BINANCE,selini9@hiddenroad.com,AccountType.MAIN,XRP,0.0,0.0,0.0,27212.9324,19559.00259092658,0.718739248803873,-27212.9324
BINANCE,BINANCE,selini9@hiddenroad.com,AccountType.UMFUTURE,USDT,49978.86273904,49995.565201760015,1.00033419053185,77894.49811687,77904.48418242349,1.00012819988311,-27915.635377830004
BLOCKFINT,HRP,Main Account,AccountType.MAIN,USD,0.0,0.0,0.0,-13003000.0,-13003000.0,0.0,13003000.0
BLOCKFINT,HRP,Main Account,AccountType.MAIN,USDT,0.0,0.0,0.0,13000000.0,13001666.59848043,0.0,-13000000.0
CITASHK,BINANCE,hrp_87335660061@hiddenroad.com,AccountType.UMFUTURE,BNB,0.0,0.0,0.0,0.09939966,37.9954629661444,382.24942586468,-0.09939966
CITASHK,BINANCE,hrp_87335660061@hiddenroad.com,AccountType.UMFUTURE,USDT,1499.87553516,1500.3767793628035,1.00033419053185,1500.41416435,1500.6065172704862,1.00012819988311,-0.5386291899999378
CITASHK,HRP,Main Account,AccountType.MAIN,BNB,0.0,0.0,0.0,-0.0999999999999996,-38.22494258646786,0.0,0.0999999999999996
CITASHK,HRP,Main Account,AccountType.MAIN,USD,4998.974929277163,4998.974929277163,0.0,4987.073418659923,4987.073418659923,0.0,11.901510617240092
CITASHK,HRP,Main Account,AccountType.MAIN,USDT,-1500.0,-1500.501285797775,0.0,-1500.0,-1500.192299824665,0.0,0.0
CITASHK,HUOBI,CITASHK1,AccountType.UMFUTURE,USDT,0.0,0.0,0.0,0.0,0.0,1.00012819988311,0.0
COGENSG,BINANCE,hrp_52806293821@hiddenroad.com,AccountType.MAIN,BTC,0.0,0.0,0.0,0.15829938,6106.765204910335,38577.3160002922,-0.15829938
COGENSG,BINANCE,hrp_52806293821@hiddenroad.com,AccountType.MAIN,ETH,0.0,0.0,0.0,1.4981,3839.5614909799074,2562.95406914085,-1.4981
COGENSG,BINANCE,hrp_52806293821@hiddenroad.com,AccountType.MAIN,USDT,0.0,0.0,0.0,1.43849507,1.4386794848998283,1.00012819988311,-1.43849507
COGENSG,HRP,Main Account,AccountType.MAIN,USD,0.0,0.0,0.0,-220.81178659534356,-220.81178659534356,0.0,220.81178659534356
COGENSG,HRP,Main Account,AccountType.MAIN,USDT,0.0,0.0,0.0,-10000.0,-10001.2819988311,0.0,10000.0
COGENSG,HRP,Main Account,AccountType.MAIN,USDT_BSC,0.0,0.0,0.0,20000.0,0.0,0.0,-20000.0
COINBASE_PRIME,COINBASE_PRIME,PROFLKY_COINBASE_1,AccountType.MAIN,USD,0.0,0.0,0.0,1000000.0,1000000.0,1.0,-1000000.0
COINBASE_PRIME,COINBASE_PRIME,RADKLKY1,AccountType.MAIN,USDC,9995.666886358908,9994.456275994888,0.999878886483735,3.589075e-07,3.588102550856991e-07,0.999729052989138,9995.666886
COINBASE_PRIME,COINBASE_PRIME,hrp_main,AccountType.MAIN,BTC,0.02306569,961.737926631562,41695.6061852718,0.02306569,889.8124118947799,38577.3160002922,0.0
COINBASE_PRIME,COINBASE_PRIME,hrp_main,AccountType.MAIN,USD,0.71400974862516,0.71400974862516,1.0,0.71400974862516,0.71400974862516,1.0,0.0
COINBASE_PRIME,COINBASE_PRIME,hrp_main,AccountType.MAIN,USDC,40000.0,39995.1554593494,0.999878886483735,49995.666886,49982.12070950119,0.999729052989138,-9995.666885999999
COINBASE_PRIME,COINBASE_PRIME,hrp_main,AccountType.MAIN,USDT,49892.97681496043,49909.65057541779,1.00033419053185,49892.97681496043,49899.37308875612,1.00012819988311,0.0
DAM24GB,FTX,DAM24GB1,AccountType.UNIVERSAL,USD,0.1412,0.1412,1.0,0.1412,0.1412,1.0,0.0
DAM24GB,FTX,DAM24GB1,AccountType.UNIVERSAL,USDT,250000.0,250083.5476329625,1.00033419053185,0.0,0.0,0.0,250000.0
DAM24GB,HRP,Main Account,AccountType.MAIN,USD,-1479.7123389767287,-1479.7123389767287,0.0,-2374.613960305712,-2374.613960305712,0.0,894.9016213289835
DAM24GB,HRP,Main Account,AccountType.MAIN,USDT,0.0,0.0,0.0,250000.0,250032.0499707775,0.0,-250000.0
DVCHABB,BINANCE,hrp_61267396741@hiddenroad.com,AccountType.UMFUTURE,USDT,0.0,0.0,0.0,254267.220343,254299.81737092667,1.00012819988311,-254267.220343
DVCHABB,FTX,DVCHABB1,AccountType.UNIVERSAL,USD,0.0,0.0,0.0,247105.11936306,247105.11936306,1.0,-247105.11936306
DVCHABB,HRP,Main Account,AccountType.MAIN,BTC,0.0,0.0,0.0,13.0,501505.1080037986,0.0,-13.0
DVCHABB,HRP,Main Account,AccountType.MAIN,USD,0.0,0.0,0.0,-6705.787652799396,-6705.787652799396,0.0,6705.787652799396
DVCHABB,HRP,Main Account,AccountType.MAIN,USDC,0.0,0.0,0.0,-250000.0,-249932.26324728449,0.0,250000.0
DVCHABB,HRP,Main Account,AccountType.MAIN,USDT,0.0,0.0,0.0,-250000.0,-250032.0499707775,0.0,250000.0
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.CMFUTURE,ADA,0.0,0.0,0.0,1090083.49763465,867570.0569296783,0.795874865377011,-1090083.49763465
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.CMFUTURE,AVAX,0.0,0.0,0.0,5000.0,368482.6930103636,73.6965386020727,-5000.0
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.CMFUTURE,BTC,33.36509904,1391178.02990443,41695.6061852718,59.49965996,2295337.184186853,38577.3160002922,-26.134560920000006
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.CMFUTURE,DOT,0.0,0.0,0.0,5777.5736438,98051.7120742187,16.971088231725,-5777.5736438
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.CMFUTURE,ETH,1056.4636139,3292906.4848988736,3116.91424254822,422.47549556,1082785.290457799,2562.95406914085,633.9881183399999
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.CMFUTURE,LUNA,0.0,0.0,0.0,7591.08862707,647173.3521421414,85.2543533524699,-7591.08862707
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.MAIN,AR,0.0,0.0,0.0,3253.317968,0.0,0.0,-3253.317968
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.MAIN,AVAX,0.0,0.0,0.0,5367.295572,395551.1053106319,73.6965386020727,-5367.295572
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.MAIN,BNB,14.20840223,6657.382461205962,468.552505302066,1e-07,3.8224942586468e-05,382.24942586468,14.208402130000001
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.MAIN,BTC,30.35713995,1265759.3522663815,41695.6061852718,172.18577581,6642465.084177839,38577.3160002922,-141.82863586
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.MAIN,BUSD,3672482.24751285,3672657.458972821,1.0000477092735,2258.52339827,2258.302903678761,0.999902372235148,3670223.72411458
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.MAIN,DOT,0.0,0.0,0.0,1000.0,16971.088231725,16.971088231725,-1000.0
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.MAIN,ETH,615.6884051,1919047.958827988,3116.91424254822,1784.26896558,4572999.405774997,2562.95406914085,-1168.58056048
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.MAIN,FTM,0.0,0.0,0.0,33655.0,44800.43906764656,1.33116740655613,-33655.0
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.MAIN,LUNA,51.36,4108.102721985307,79.9864237146672,80.31106039,6846.867520600609,85.2543533524699,-28.951060389999995
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.MAIN,MANA,0.0,0.0,0.0,69696.0,166213.519281856,2.38483584828191,-69696.0
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.MAIN,SAND,0.0,0.0,0.0,1790.0,5047.670559095015,2.81992768664526,-1790.0
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.MAIN,SOL,0.0,0.0,0.0,11.49272,943.4526708557624,82.0913300642287,-11.49272
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.MAIN,USDT,885070.0304,885365.8124241838,1.00033419053185,885972.19065482,886085.7721861006,1.00012819988311,-902.1602548199007
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.MARGIN,BNB,0.0,0.0,0.0,-0.12076247,-46.16138482350064,382.24942586468,0.12076247
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.MARGIN,BTC,0.0,0.0,0.0,10.05,387702.02580293664,38577.3160002922,-10.05
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.MARGIN,BUSD,691928.35835041,691961.369749701,1.0000477092735,0.35835041,0.3583154250504379,0.999902372235148,691928.0
FASANLU,BINANCE,fasanara@hiddenroad.com,AccountType.UMFUTURE,USDT,7537368.37958451,7539887.296732032,1.00033419053185,4542300.75047481,4542883.072900071,1.00012819988311,2995067.6291097
FASANLU,FTX,FASANLU2,AccountType.UNIVERSAL,BTC,0.0,0.0,0.0,-1.78845378,-68993.74662297707,38577.3160002922,1.78845378
FASANLU,FTX,FASANLU2,AccountType.UNIVERSAL,DOGE,0.0,0.0,0.0,193488.0,22554.569123010224,0.116568309781538,-193488.0
FASANLU,FTX,FASANLU2,AccountType.UNIVERSAL,ETH,0.0,0.0,0.0,384.8108572,986252.5523103186,2562.95406914085,-384.8108572
FASANLU,FTX,FASANLU2,AccountType.UNIVERSAL,USD,0.0,0.0,0.0,4238255.81028381,4238255.81028381,1.0,-4238255.81028381
FASANLU,FTX,FASANLU2,AccountType.UNIVERSAL,XRP,0.0,0.0,0.0,1375482.7066,988613.407284402,0.718739248803873,-1375482.7066
FASANLU,HRP,Main Account,AccountType.MAIN,BTC,140.001,5837426.561544237,0.0,0.000903439999997,34.852290367191735,0.0,140.00009656
FASANLU,HRP,Main Account,AccountType.MAIN,BUSD,4700000.0,4700224.23358545,0.0,11400140.0,11399027.0298128,0.0,-6700140.0
FASANLU,HRP,Main Account,AccountType.MAIN,ETH,500.00454,1558471.2720647713,0.0,0.0036790000001565,9.429108020770345,0.0,500.0008609999999
FASANLU,HRP,Main Account,AccountType.MAIN,FTM,0.0,0.0,0.0,50000.0,66558.37032780651,0.0,-50000.0
FASANLU,HRP,Main Account,AccountType.MAIN,FTT,0.0,0.0,0.0,1.8999999999941792,76.77938190956955,0.0,-1.8999999999941792
FASANLU,HRP,Main Account,AccountType.MAIN,LUNA,0.0400000000017461,3.19945694872636,0.0,1.3422240000154124,114.43043917547956,0.0,-1.3022240000136662
FASANLU,HRP,Main Account,AccountType.MAIN,MANA,0.0,0.0,0.0,30.0,71.5450754484573,0.0,-30.0
FASANLU,HRP,Main Account,AccountType.MAIN,SAND,0.0,0.0,0.0,35.6600000000326,100.55862130586188,0.0,-35.6600000000326
FASANLU,HRP,Main Account,AccountType.MAIN,USD,-245348.38783645857,-245348.38783645857,0.0,-1348913.1042821382,-1348913.1042821382,0.0,1103564.7164456795
FASANLU,HRP,Main Account,AccountType.MAIN,USDC,0.0,0.0,0.0,-2900000.0,-2899214.2536685,0.0,2900000.0
FASANLU,HRP,Main Account,AccountType.MAIN,USDT,-14001200.0,-14005879.068474537,0.0,-1501208.3103299998,-1501400.7650599077,0.0,-12499991.68967
FENIXSG,BINANCE,hrp_31760308001@hiddenroad.com,AccountType.MARGIN,DOT,0.0,0.0,0.0,-0.01067211,-0.1811173204286746,16.971088231725,0.01067211
FENIXSG,BINANCE,hrp_31760308001@hiddenroad.com,AccountType.MARGIN,EGLD,0.0,0.0,0.0,0.00934858,1.220626281482181,130.5680949922,-0.00934858
FENIXSG,BINANCE,hrp_31760308001@hiddenroad.com,AccountType.MARGIN,SOL,0.0,0.0,0.0,1.0094,82.86298856683246,82.0913300642287,-1.0094
FENIXSG,BINANCE,hrp_31760308001@hiddenroad.com,AccountType.MARGIN,USDT,0.0,0.0,0.0,49903.58,49909.97763312277,1.00012819988311,-49903.58
FENIXSG,BINANCE,hrp_31760308001@hiddenroad.com,AccountType.UMFUTURE,USDT,0.0,0.0,0.0,58533.71763946,58541.22165521937,1.00012819988311,-58533.71763946
FENIXSG,BINANCE,hrp_31760308002@hiddenroad.com,AccountType.MAIN,USDT,0.0,0.0,0.0,800.00246078,800.1050210019597,1.00012819988311,-800.00246078
FENIXSG,BINANCE,hrp_31760308002@hiddenroad.com,AccountType.MARGIN,SOL,0.0,0.0,0.0,0.00648014,0.531963311602411,82.0913300642287,-0.00648014
FENIXSG,BINANCE,hrp_31760308002@hiddenroad.com,AccountType.MARGIN,USDT,0.0,0.0,0.0,100.026,100.03882332150796,1.00012819988311,-100.026
FENIXSG,BINANCE,hrp_31760308002@hiddenroad.com,AccountType.UMFUTURE,USDT,0.0,0.0,0.0,101.09865319,101.11161402552152,1.00012819988311,-101.09865319
FENIXSG,FTX,FENIXSG1,AccountType.UNIVERSAL,AVAX,0.0,0.0,0.0,48.82556287,3598.2749788168826,73.6965386020727,-48.82556287
FENIXSG,FTX,FENIXSG1,AccountType.UNIVERSAL,AXS,0.0,0.0,0.0,0.58473931,27.18040219437709,46.4829398837186,-0.58473931
FENIXSG,FTX,FENIXSG1,AccountType.UNIVERSAL,BNB,0.0,0.0,0.0,-8.63438739,-3300.489622520733,382.24942586468,8.63438739
FENIXSG,FTX,FENIXSG1,AccountType.UNIVERSAL,DOGE,0.0,0.0,0.0,-0.05388395,-0.0062811609758529,0.116568309781538,0.05388395
FENIXSG,FTX,FENIXSG1,AccountType.UNIVERSAL,DOT,0.0,0.0,0.0,0.03021448,0.5127726059556903,16.971088231725,-0.03021448
FENIXSG,FTX,FENIXSG1,AccountType.UNIVERSAL,FTM,0.0,0.0,0.0,0.02198701,0.0292683910796236,1.33116740655613,-0.02198701
FENIXSG,FTX,FENIXSG1,AccountType.UNIVERSAL,LTC,0.0,0.0,0.0,0.00956747,0.9530813139940656,99.6168594198953,-0.00956747
FENIXSG,FTX,FENIXSG1,AccountType.UNIVERSAL,RUNE,0.0,0.0,0.0,-948.28167893,-3927.237465201767,4.14142501375023,948.28167893
FENIXSG,FTX,FENIXSG1,AccountType.UNIVERSAL,SOL,0.0,0.0,0.0,-268.64438145,-22053.37458751251,82.0913300642287,268.64438145
FENIXSG,FTX,FENIXSG1,AccountType.UNIVERSAL,SUSHI,0.0,0.0,0.0,660.65064311,1882.833577316915,2.84996858317357,-660.65064311
FENIXSG,FTX,FENIXSG1,AccountType.UNIVERSAL,UNI,0.0,0.0,0.0,592.24920031,5162.252755090909,8.71635242797937,-592.24920031
FENIXSG,FTX,FENIXSG1,AccountType.UNIVERSAL,USD,0.0,0.0,0.0,92125.91887319,92125.91887319,1.0,-92125.91887319
FENIXSG,FTX,FENIXSG1,AccountType.UNIVERSAL,USDT,0.0,0.0,0.0,20972.24596275,20974.934602230976,1.00012819988311,-20972.24596275
FENIXSG,FTX,FENIXSG1,AccountType.UNIVERSAL,YFI,0.0,0.0,0.0,-4.49e-06,-0.0861148379626071,19179.2512166163,4.49e-06
FENIXSG,HRP,Main Account,AccountType.MAIN,AVAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FENIXSG,HRP,Main Account,AccountType.MAIN,USD,0.0,0.0,0.0,493673.87705836847,493673.87705836847,0.0,-493673.87705836847
FENIXSG,HRP,Main Account,AccountType.MAIN,USDC,0.0,0.0,0.0,-400000.0,-399891.6211956552,0.0,400000.0
FENIXSG,HRP,Main Account,AccountType.MAIN,USDT,0.0,0.0,0.0,198959.027674,198984.53419809148,0.0,-198959.027674
FENIXSG,HUOBI,FENIXSG1,AccountType.UMFUTURE,USDT,0.0,0.0,0.0,0.0,0.0,1.00012819988311,0.0
FLOWNL,BINANCE,hrp_31005948301@hiddenroad.com,AccountType.MAIN,BTC,5.4e-06,0.2251562734004677,41695.6061852718,5.4e-06,0.2083175064015779,38577.3160002922,0.0
FLOWNL,BINANCE,hrp_31005948301@hiddenroad.com,AccountType.MAIN,SHIB,327304655.48,9041.876960545203,2.76252623027469e-05,327268655.48,7515.508734299026,2.29643401787933e-05,36000.0
